#ACCESSION	ORGANISM	START	END	DETECTION
NZ_CP009257.1	Acinetobacter baumannii	3912895	3922906	Islandpick
NZ_CP009257.1	Acinetobacter baumannii	3922957	3934714	Islandpick
NZ_CP009257.1	Acinetobacter baumannii	3935448	3962080	Islandpick
NZ_CP009257.1	Acinetobacter baumannii	4188678	4202060	Islandpick
NZ_CP009257.1	Acinetobacter baumannii	4210610	4226323	Islandpick
NZ_CP009534.1	Acinetobacter baumannii	1923400	1930707	Islandpick
NZ_CP009534.1	Acinetobacter baumannii	1958250	1962321	Islandpick
NZ_CP009534.1	Acinetobacter baumannii	2187923	2201305	Islandpick
NZ_CP009534.1	Acinetobacter baumannii	2209855	2224725	Islandpick
NZ_CP009534.1	Acinetobacter baumannii	2528136	2532238	Islandpick
NZ_CP009534.1	Acinetobacter baumannii	3626102	3632787	Islandpick
NZ_CP007712.1	Acinetobacter baumannii	1680974	1686377	Islandpick
NZ_CP007712.1	Acinetobacter baumannii	1946571	1954740	Islandpick
NZ_CP007712.1	Acinetobacter baumannii	1965933	1988404	Islandpick
NZ_CP007712.1	Acinetobacter baumannii	2026273	2030302	Islandpick
NZ_CP007712.1	Acinetobacter baumannii	2756998	2768117	Islandpick
NZ_CP007712.1	Acinetobacter baumannii	2968642	2976474	Islandpick
NZ_CP007712.1	Acinetobacter baumannii	2982055	2986315	Islandpick
NZ_CP010397.1	Acinetobacter baumannii	2423606	2429049	Islandpick
NZ_CP010397.1	Acinetobacter baumannii	2580433	2597501	Islandpick
NZ_CP010397.1	Acinetobacter baumannii	2598745	2612037	Islandpick
NZ_CP010397.1	Acinetobacter baumannii	3274621	3278956	Islandpick
NZ_CP010397.1	Acinetobacter baumannii	3305799	3314240	Islandpick
NZ_AP013357.1	Acinetobacter baumannii	95025	100321	Islandpick
NZ_AP013357.1	Acinetobacter baumannii	1098373	1114864	Islandpick
NZ_AP013357.1	Acinetobacter baumannii	1114886	1127355	Islandpick
NZ_AP013357.1	Acinetobacter baumannii	2247441	2258855	Islandpick
NZ_AP013357.1	Acinetobacter baumannii	3261436	3291249	Islandpick
NZ_AP014649.1	Acinetobacter baumannii	1153154	1164166	Islandpick
NZ_AP014649.1	Acinetobacter baumannii	1962015	1967775	Islandpick
NZ_AP014649.1	Acinetobacter baumannii	2627462	2632908	Islandpick
NZ_AP014649.1	Acinetobacter baumannii	2897028	2901669	Islandpick
NZ_AP014649.1	Acinetobacter baumannii	3057556	3063491	Islandpick
NZ_AP014649.1	Acinetobacter baumannii	3240440	3245385	Islandpick
NZ_AP014649.1	Acinetobacter baumannii	3398427	3405614	Islandpick
NZ_CP010781.1	Acinetobacter baumannii	3180615	3217345	Islandpick
NZ_CP010781.1	Acinetobacter baumannii	3218436	3223416	Islandpick
NZ_CP008706.1	Acinetobacter baumannii	1396460	1433445	Islandpick
NZ_CP008706.1	Acinetobacter baumannii	1996644	2029143	Islandpick
NZ_CP010779.1	Acinetobacter baumannii	1271482	1277394	Islandpick
NZ_CP010779.1	Acinetobacter baumannii	2185450	2196349	Islandpick
NZ_CP010779.1	Acinetobacter baumannii	2803617	2808459	Islandpick
NZ_CP010779.1	Acinetobacter baumannii	3023267	3027412	Islandpick
NZ_CP012006.1	Acinetobacter baumannii	2788280	2815600	Islandpick
NZ_CP012006.1	Acinetobacter baumannii	2818672	2828411	Islandpick
NZ_CP012004.1	Acinetobacter baumannii	2111558	2129968	Islandpick
NZ_CP012004.1	Acinetobacter baumannii	2129985	2135391	Islandpick
NZ_LN868200.1	Acinetobacter baumannii	2516753	2520777	Islandpick
NZ_LN868200.1	Acinetobacter baumannii	3173004	3187322	Islandpick
NZ_LN868200.1	Acinetobacter baumannii	3191481	3205721	Islandpick
NZ_CP012952.1	Acinetobacter baumannii	133823	140148	Islandpick
NZ_CP012952.1	Acinetobacter baumannii	166933	172402	Islandpick
NZ_CP012952.1	Acinetobacter baumannii	1232467	1236912	Islandpick
NZ_CP012952.1	Acinetobacter baumannii	1237134	1245828	Islandpick
NZ_CP012952.1	Acinetobacter baumannii	1598251	1610776	Islandpick
NZ_CP012952.1	Acinetobacter baumannii	1990195	2012517	Islandpick
NZ_CP012952.1	Acinetobacter baumannii	2809455	2816102	Islandpick
NZ_CP012952.1	Acinetobacter baumannii	3445020	3450654	Islandpick
NZ_LN865143.1	Acinetobacter baumannii	1271693	1279360	Islandpick
NZ_LN865143.1	Acinetobacter baumannii	1962959	1984206	Islandpick
NZ_LN865143.1	Acinetobacter baumannii	2365671	2373633	Islandpick
NZ_LN865143.1	Acinetobacter baumannii	2375518	2382923	Islandpick
NZ_LN865143.1	Acinetobacter baumannii	2383043	2389641	Islandpick
NZ_LN865143.1	Acinetobacter baumannii	2702439	2738264	Islandpick
NZ_LN865143.1	Acinetobacter baumannii	3193267	3198422	Islandpick
NZ_LN865143.1	Acinetobacter baumannii	3815434	3820061	Islandpick
NZ_CP013924.1	Acinetobacter baumannii	1411051	1417109	Islandpick
NZ_CP013924.1	Acinetobacter baumannii	1711686	1716338	Islandpick
NZ_CP013924.1	Acinetobacter baumannii	2757217	2761282	Islandpick
NZ_CP013924.1	Acinetobacter baumannii	3335794	3344223	Islandpick
NZ_LN997846.1	Acinetobacter baumannii	1271657	1279324	Islandpick
NZ_LN997846.1	Acinetobacter baumannii	1962924	1984171	Islandpick
NZ_LN997846.1	Acinetobacter baumannii	2040691	2045776	Islandpick
NZ_LN997846.1	Acinetobacter baumannii	2365636	2372881	Islandpick
NZ_LN997846.1	Acinetobacter baumannii	2374076	2389606	Islandpick
NZ_LN997846.1	Acinetobacter baumannii	2701567	2738229	Islandpick
NZ_LN997846.1	Acinetobacter baumannii	3193232	3198387	Islandpick
NZ_LN997846.1	Acinetobacter baumannii	3248495	3256071	Islandpick
NZ_LN997846.1	Acinetobacter baumannii	3826667	3831294	Islandpick
NZ_CP014215.1	Acinetobacter baumannii	417026	432699	Islandpick
NZ_CP014215.1	Acinetobacter baumannii	2171581	2177064	Islandpick
NZ_CP014215.1	Acinetobacter baumannii	2177318	2197979	Islandpick
NZ_CP014538.1	Acinetobacter baumannii	3576556	3581372	Islandpick
NZ_CP014538.1	Acinetobacter baumannii	3605395	3610211	Islandpick
NZ_CP014539.1	Acinetobacter baumannii	1535316	1541045	Islandpick
NZ_CP014540.1	Acinetobacter baumannii	3760671	3771648	Islandpick
NZ_CP014541.1	Acinetobacter baumannii	2892380	2905688	Islandpick
NZ_CP014528.1	Acinetobacter baumannii	1065152	1069212	Islandpick
NZ_CP014528.1	Acinetobacter baumannii	1072408	1076456	Islandpick
NZ_CP014528.1	Acinetobacter baumannii	1079652	1083699	Islandpick
NZ_CP014528.1	Acinetobacter baumannii	1086894	1090941	Islandpick
NZ_CP014528.1	Acinetobacter baumannii	1094137	1098185	Islandpick
NZ_CP014528.1	Acinetobacter baumannii	1350597	1354928	Islandpick
NZ_CP014528.1	Acinetobacter baumannii	1354984	1361230	Islandpick
NZ_CP014528.1	Acinetobacter baumannii	1371968	1380538	Islandpick
NZ_CP014528.1	Acinetobacter baumannii	2558415	2590424	Islandpick
NZ_CP014528.1	Acinetobacter baumannii	2676098	2680933	Islandpick
NZ_CP014528.1	Acinetobacter baumannii	3404466	3420740	Islandpick
NZ_CP014528.1	Acinetobacter baumannii	3905928	3921426	Islandpick
NZ_CP018664.1	Acinetobacter baumannii	1258796	1267795	Islandpick
NZ_CP018664.1	Acinetobacter baumannii	1678712	1683970	Islandpick
NZ_CP018664.1	Acinetobacter baumannii	1684900	1710596	Islandpick
NZ_CP018664.1	Acinetobacter baumannii	1710743	1724763	Islandpick
NZ_CP018664.1	Acinetobacter baumannii	1725168	1765177	Islandpick
NZ_CP018664.1	Acinetobacter baumannii	1766216	1773844	Islandpick
NZ_CP018664.1	Acinetobacter baumannii	3254386	3259792	Islandpick
NZ_CP018664.1	Acinetobacter baumannii	3259809	3278219	Islandpick
NZ_CP015364.1	Acinetobacter baumannii	97861	121226	Islandpick
NZ_CP015364.1	Acinetobacter baumannii	1049048	1053094	Islandpick
NZ_CP015364.1	Acinetobacter baumannii	1055564	1063579	Islandpick
NZ_CP015364.1	Acinetobacter baumannii	1594332	1599980	Islandpick
NZ_CP015364.1	Acinetobacter baumannii	1601646	1612332	Islandpick
NZ_CP015364.1	Acinetobacter baumannii	2936682	2959589	Islandpick
NZ_CP015364.1	Acinetobacter baumannii	3636218	3641510	Islandpick
NZ_CP017642.1	Acinetobacter baumannii	1010773	1015364	Islandpick
NZ_CP017644.1	Acinetobacter baumannii	3113114	3148890	Islandpick
NZ_CP017646.1	Acinetobacter baumannii	258384	263200	Islandpick
NZ_CP017646.1	Acinetobacter baumannii	287223	292039	Islandpick
NZ_CP017646.1	Acinetobacter baumannii	1035315	1039906	Islandpick
NZ_CP017648.1	Acinetobacter baumannii	890334	901305	Islandpick
NZ_CP017648.1	Acinetobacter baumannii	905131	916711	Islandpick
NZ_CP017648.1	Acinetobacter baumannii	1661631	1666302	Islandpick
NZ_CP017650.1	Acinetobacter baumannii	3084726	3120506	Islandpick
NZ_CP017652.1	Acinetobacter baumannii	3076865	3112647	Islandpick
NZ_CP017654.1	Acinetobacter baumannii	2762075	2767121	Islandpick
NZ_CP017654.1	Acinetobacter baumannii	3091485	3127261	Islandpick
NZ_CP017656.1	Acinetobacter baumannii	3085771	3121552	Islandpick
NZ_CP018143.1	Acinetobacter baumannii	1262173	1268121	Islandpick
NZ_CP018143.1	Acinetobacter baumannii	2752488	2760284	Islandpick
NZ_CP018256.1	Acinetobacter baumannii	3700057	3706763	Islandpick
NZ_CP018254.1	Acinetobacter baumannii	105153	111139	Islandpick
NZ_CP018254.1	Acinetobacter baumannii	116910	121338	Islandpick
NZ_CP018254.1	Acinetobacter baumannii	121359	126024	Islandpick
NZ_CP018254.1	Acinetobacter baumannii	1422472	1428800	Islandpick
NZ_CP018254.1	Acinetobacter baumannii	1561911	1581811	Islandpick
NZ_CP018254.1	Acinetobacter baumannii	1811702	1838450	Islandpick
NZ_CP018254.1	Acinetobacter baumannii	2032933	2042414	Islandpick
NZ_CP018254.1	Acinetobacter baumannii	2042572	2057608	Islandpick
NZ_CP018254.1	Acinetobacter baumannii	2135904	2142954	Islandpick
NZ_CP018254.1	Acinetobacter baumannii	2147481	2153959	Islandpick
NZ_CP018254.1	Acinetobacter baumannii	2159994	2166450	Islandpick
NZ_CP018254.1	Acinetobacter baumannii	2397941	2411985	Islandpick
NZ_CP018254.1	Acinetobacter baumannii	2956098	2961412	Islandpick
NZ_CP018421.1	Acinetobacter baumannii	2681533	2685682	Islandpick
NZ_CP018421.1	Acinetobacter baumannii	2705691	2713487	Islandpick
NZ_CP018421.1	Acinetobacter baumannii	3795648	3831723	Islandpick
NZ_CP016298.1	Acinetobacter baumannii	3685483	3693529	Islandpick
NZ_CP016298.1	Acinetobacter baumannii	3709815	3713964	Islandpick
NZ_CP016300.1	Acinetobacter baumannii	3711287	3718796	Islandpick
NZ_CP019034.1	Acinetobacter baumannii	194342	207648	Islandpick
NZ_CP019034.1	Acinetobacter baumannii	1262575	1268191	Islandpick
NZ_CP019034.1	Acinetobacter baumannii	1694165	1703634	Islandpick
NZ_CP019034.1	Acinetobacter baumannii	1712898	1720159	Islandpick
NZ_CP019034.1	Acinetobacter baumannii	1720772	1728216	Islandpick
NZ_CP019034.1	Acinetobacter baumannii	1735394	1747351	Islandpick
NZ_CP019034.1	Acinetobacter baumannii	1748396	1753554	Islandpick
NZ_CP019034.1	Acinetobacter baumannii	1766216	1775864	Islandpick
NZ_CP019034.1	Acinetobacter baumannii	3254386	3259792	Islandpick
NZ_CP019034.1	Acinetobacter baumannii	3259809	3278219	Islandpick
NZ_LT594095.1	Acinetobacter baumannii	1210385	1214599	Islandpick
NZ_LT594095.1	Acinetobacter baumannii	2770812	2778633	Islandpick
NZ_CP018871.1	Acinetobacter haemolyticus	1080792	1086643	Islandpick
NZ_CP018871.1	Acinetobacter haemolyticus	1180134	1184750	Islandpick
NZ_CP018871.1	Acinetobacter haemolyticus	1575158	1579561	Islandpick
NZ_CP018871.1	Acinetobacter haemolyticus	1597407	1601985	Islandpick
NZ_CP018871.1	Acinetobacter haemolyticus	2304903	2309362	Islandpick
NZ_CP018871.1	Acinetobacter haemolyticus	2360313	2372251	Islandpick
NZ_CP018871.1	Acinetobacter haemolyticus	2576644	2582456	Islandpick
NZ_CP018871.1	Acinetobacter haemolyticus	2718514	2723067	Islandpick
NZ_CP019041.1	Acinetobacter junii	857979	862415	Islandpick
NZ_CP019041.1	Acinetobacter junii	1238629	1244325	Islandpick
NZ_CP019041.1	Acinetobacter junii	1244400	1248788	Islandpick
NZ_CP019041.1	Acinetobacter junii	1648414	1655140	Islandpick
NZ_CP019041.1	Acinetobacter junii	1964261	1969760	Islandpick
NZ_CP019041.1	Acinetobacter junii	1970884	1977269	Islandpick
NZ_CP019041.1	Acinetobacter junii	1979762	1987556	Islandpick
NZ_CP019041.1	Acinetobacter junii	2266598	2273318	Islandpick
NZ_CP019041.1	Acinetobacter junii	2282248	2287710	Islandpick
NZ_CP019041.1	Acinetobacter junii	2290160	2295452	Islandpick
NZ_CP019041.1	Acinetobacter junii	2295552	2302344	Islandpick
NZ_CP019041.1	Acinetobacter junii	2310685	2321123	Islandpick
NZ_CP010368.1	Acinetobacter nosocomialis	1935326	1948074	Islandpick
NZ_CP010368.1	Acinetobacter nosocomialis	2524071	2530258	Islandpick
NZ_CP010368.1	Acinetobacter nosocomialis	2738782	2747642	Islandpick
NZ_CP010368.1	Acinetobacter nosocomialis	3083799	3098858	Islandpick
NZ_CP010368.1	Acinetobacter nosocomialis	3102519	3107022	Islandpick
NC_014259.1	Acinetobacter oleivorans	1113819	1119108	Islandpick
NC_014259.1	Acinetobacter oleivorans	1287381	1291707	Islandpick
NC_014259.1	Acinetobacter oleivorans	1331600	1336298	Islandpick
NC_014259.1	Acinetobacter oleivorans	1637233	1651407	Islandpick
NC_014259.1	Acinetobacter oleivorans	1853847	1859750	Islandpick
NC_014259.1	Acinetobacter oleivorans	1913353	1919686	Islandpick
NC_014259.1	Acinetobacter oleivorans	2138864	2151615	Islandpick
NC_014259.1	Acinetobacter oleivorans	2723929	2733755	Islandpick
NC_014259.1	Acinetobacter oleivorans	2833130	2837438	Islandpick
NC_014259.1	Acinetobacter oleivorans	2905200	2912415	Islandpick
NC_014259.1	Acinetobacter oleivorans	3397485	3405507	Islandpick
NC_016603.1	Acinetobacter pittii	1272823	1278633	Islandpick
NC_016603.1	Acinetobacter pittii	1388009	1392279	Islandpick
NC_016603.1	Acinetobacter pittii	1608097	1612110	Islandpick
NC_016603.1	Acinetobacter pittii	1819924	1826934	Islandpick
NC_016603.1	Acinetobacter pittii	1837505	1842049	Islandpick
NZ_CP014477.1	Acinetobacter pittii	98835	106169	Islandpick
NZ_CP014477.1	Acinetobacter pittii	952009	957316	Islandpick
NZ_CP014477.1	Acinetobacter pittii	1731404	1735757	Islandpick
NZ_CP014477.1	Acinetobacter pittii	1780719	1787671	Islandpick
NZ_CP014477.1	Acinetobacter pittii	1937478	1945553	Islandpick
NZ_CP014477.1	Acinetobacter pittii	1948652	1956999	Islandpick
NZ_CP014477.1	Acinetobacter pittii	2345607	2349786	Islandpick
NZ_CP014477.1	Acinetobacter pittii	2455029	2461150	Islandpick
NZ_CP014477.1	Acinetobacter pittii	2488675	2492831	Islandpick
NZ_CP014477.1	Acinetobacter pittii	3188304	3195615	Islandpick
NZ_CP014477.1	Acinetobacter pittii	3399453	3409223	Islandpick
NZ_CP014477.1	Acinetobacter pittii	3461373	3465883	Islandpick
NZ_CP014477.1	Acinetobacter pittii	3615500	3620224	Islandpick
NZ_CP014477.1	Acinetobacter pittii	3845008	3850988	Islandpick
NZ_CP014477.1	Acinetobacter pittii	3857664	3861827	Islandpick
NZ_CP014477.1	Acinetobacter pittii	3863008	3876521	Islandpick
NZ_CP015145.1	Acinetobacter pittii	1624365	1629124	Islandpick
NZ_CP015145.1	Acinetobacter pittii	1657028	1661106	Islandpick
NZ_CP015145.1	Acinetobacter pittii	1697953	1703001	Islandpick
NZ_CP015145.1	Acinetobacter pittii	1765663	1770747	Islandpick
NZ_CP015145.1	Acinetobacter pittii	1865388	1869633	Islandpick
NZ_CP015145.1	Acinetobacter pittii	2441588	2448131	Islandpick
NZ_CP015145.1	Acinetobacter pittii	2547899	2555212	Islandpick
NZ_CP015145.1	Acinetobacter pittii	2804646	2812116	Islandpick
NZ_CP015145.1	Acinetobacter pittii	2829361	2835313	Islandpick
NZ_CP015145.1	Acinetobacter pittii	3178668	3184940	Islandpick
NZ_CP015145.1	Acinetobacter pittii	3217744	3223000	Islandpick
NZ_CP015145.1	Acinetobacter pittii	3372936	3393986	Islandpick
NZ_CP015145.1	Acinetobacter pittii	3529901	3537072	Islandpick
NZ_CP016896.1	Acinetobacter soli	142294	154929	Islandpick
NZ_CP016896.1	Acinetobacter soli	792651	798984	Islandpick
NZ_CP016896.1	Acinetobacter soli	813774	822413	Islandpick
NZ_CP016896.1	Acinetobacter soli	1019417	1024737	Islandpick
NZ_CP016896.1	Acinetobacter soli	1252758	1260632	Islandpick
NZ_CP016896.1	Acinetobacter soli	1298015	1305734	Islandpick
NZ_CP016896.1	Acinetobacter soli	1884667	1891262	Islandpick
NZ_CP016896.1	Acinetobacter soli	2687776	2695111	Islandpick
NZ_CP016896.1	Acinetobacter soli	3027933	3035565	Islandpick
NC_005966.1	Acinetobacter sp.	1280254	1284785	Islandpick
NC_005966.1	Acinetobacter sp.	1559803	1569258	Islandpick
NC_005966.1	Acinetobacter sp.	1615518	1620138	Islandpick
NC_005966.1	Acinetobacter sp.	1783167	1788497	Islandpick
NC_005966.1	Acinetobacter sp.	1810720	1821888	Islandpick
NC_005966.1	Acinetobacter sp.	1822522	1839411	Islandpick
NC_005966.1	Acinetobacter sp.	2119578	2124326	Islandpick
NC_005966.1	Acinetobacter sp.	2161357	2169636	Islandpick
NC_005966.1	Acinetobacter sp.	3330675	3336938	Islandpick
NC_005966.1	Acinetobacter sp.	3414924	3420196	Islandpick
NC_009053.1	Actinobacillus pleuropneumoniae	1529761	1534649	Islandpick
NC_009053.1	Actinobacillus pleuropneumoniae	1652439	1656695	Islandpick
NC_009053.1	Actinobacillus pleuropneumoniae	1902970	1906984	Islandpick
NC_010278.1	Actinobacillus pleuropneumoniae	2037981	2042008	Islandpick
NC_010939.1	Actinobacillus pleuropneumoniae	898544	906630	Islandpick
NC_010939.1	Actinobacillus pleuropneumoniae	1183939	1188894	Islandpick
NC_010939.1	Actinobacillus pleuropneumoniae	2007937	2013079	Islandpick
NC_010939.1	Actinobacillus pleuropneumoniae	2133298	2137325	Islandpick
NZ_LN908249.1	Actinobacillus pleuropneumoniae	1493500	1497755	Islandpick
NZ_LN908249.1	Actinobacillus pleuropneumoniae	1509719	1514201	Islandpick
NZ_CP009159.1	Actinobacillus suis	648975	655550	Islandpick
NZ_CP009159.1	Actinobacillus suis	999582	1003849	Islandpick
NZ_CP009159.1	Actinobacillus suis	1721315	1730471	Islandpick
NZ_CP009159.1	Actinobacillus suis	1736663	1742109	Islandpick
NZ_CP009159.1	Actinobacillus suis	1970355	1982382	Islandpick
NZ_CP009159.1	Actinobacillus suis	2123158	2148715	Islandpick
NZ_CP009159.1	Actinobacillus suis	2230011	2237502	Islandpick
NZ_CP009159.1	Actinobacillus suis	2381370	2386064	Islandpick
NZ_CP016795.1	Streptomyces olivaceus	1	22276	Islandpick
NZ_CP016795.1	Streptomyces olivaceus	24634	28702	Islandpick
NZ_CP016795.1	Streptomyces olivaceus	114120	122442	Islandpick
NZ_CP016795.1	Streptomyces olivaceus	152573	156680	Islandpick
NZ_CP016795.1	Streptomyces olivaceus	162502	167898	Islandpick
NZ_CP016795.1	Streptomyces olivaceus	243752	248943	Islandpick
NZ_CP016795.1	Streptomyces olivaceus	249746	254805	Islandpick
NZ_CP016795.1	Streptomyces olivaceus	358962	362980	Islandpick
NZ_CP016795.1	Streptomyces olivaceus	402088	409189	Islandpick
NZ_CP016795.1	Streptomyces olivaceus	463562	468446	Islandpick
NZ_CP016795.1	Streptomyces olivaceus	494302	499945	Islandpick
NZ_CP016795.1	Streptomyces olivaceus	624969	632578	Islandpick
NZ_CP016795.1	Streptomyces olivaceus	637604	643253	Islandpick
NZ_CP016795.1	Streptomyces olivaceus	647776	658626	Islandpick
NZ_CP016795.1	Streptomyces olivaceus	874699	883167	Islandpick
NZ_CP016795.1	Streptomyces olivaceus	1713343	1717779	Islandpick
NZ_CP016795.1	Streptomyces olivaceus	2001604	2011694	Islandpick
NZ_CP016795.1	Streptomyces olivaceus	2068213	2078394	Islandpick
NZ_CP016795.1	Streptomyces olivaceus	2397497	2405128	Islandpick
NZ_CP016795.1	Streptomyces olivaceus	2407206	2433047	Islandpick
NZ_CP016795.1	Streptomyces olivaceus	2435126	2453350	Islandpick
NZ_CP016795.1	Streptomyces olivaceus	2590516	2597124	Islandpick
NZ_CP016795.1	Streptomyces olivaceus	2604474	2612362	Islandpick
NZ_CP016795.1	Streptomyces olivaceus	2815473	2824509	Islandpick
NZ_CP016795.1	Streptomyces olivaceus	4059765	4065780	Islandpick
NZ_CP016795.1	Streptomyces olivaceus	4180067	4186029	Islandpick
NZ_CP016795.1	Streptomyces olivaceus	4196504	4201055	Islandpick
NZ_CP016795.1	Streptomyces olivaceus	4236536	4252012	Islandpick
NZ_CP016795.1	Streptomyces olivaceus	4252284	4266637	Islandpick
NZ_CP016795.1	Streptomyces olivaceus	4271918	4286495	Islandpick
NZ_CP016795.1	Streptomyces olivaceus	4291697	4297514	Islandpick
NZ_CP016795.1	Streptomyces olivaceus	4305542	4312047	Islandpick
NZ_CP016795.1	Streptomyces olivaceus	4316675	4323998	Islandpick
NZ_CP016795.1	Streptomyces olivaceus	4371511	4376768	Islandpick
NZ_CP016795.1	Streptomyces olivaceus	4381529	4388787	Islandpick
NZ_CP016795.1	Streptomyces olivaceus	4390912	4396878	Islandpick
NZ_CP016795.1	Streptomyces olivaceus	4397011	4402353	Islandpick
NZ_CP016795.1	Streptomyces olivaceus	4555718	4562180	Islandpick
NZ_CP016795.1	Streptomyces olivaceus	4595483	4601600	Islandpick
NZ_CP016795.1	Streptomyces olivaceus	5465190	5473877	Islandpick
NZ_CP016795.1	Streptomyces olivaceus	6085500	6090479	Islandpick
NZ_CP016795.1	Streptomyces olivaceus	6090532	6096742	Islandpick
NZ_CP016795.1	Streptomyces olivaceus	6097973	6105117	Islandpick
NZ_CP016795.1	Streptomyces olivaceus	6106126	6110197	Islandpick
NZ_CP016795.1	Streptomyces olivaceus	6140004	6149089	Islandpick
NZ_CP016795.1	Streptomyces olivaceus	6282696	6287679	Islandpick
NZ_CP016795.1	Streptomyces olivaceus	6398058	6404820	Islandpick
NZ_CP016795.1	Streptomyces olivaceus	6549648	6554563	Islandpick
NZ_CP016795.1	Streptomyces olivaceus	6596748	6602007	Islandpick
NZ_CP016795.1	Streptomyces olivaceus	6622604	6629888	Islandpick
NZ_CP016795.1	Streptomyces olivaceus	6645606	6654163	Islandpick
NZ_CP016795.1	Streptomyces olivaceus	6654770	6659159	Islandpick
NZ_CP016795.1	Streptomyces olivaceus	6663999	6674726	Islandpick
