#ACCESSION	ORGANISM	START	END	DETECTION
NC_004463.1	Bradyrhizobium japonicum	5547292	5565134	Islander
NC_004463.1	Bradyrhizobium japonicum	8791010	8887590	Islander
NC_004463.1	Bradyrhizobium japonicum	923972	954540	Islander
NC_017249.1	Bradyrhizobium japonicum	2046566	2146764	Islander
NC_017249.1	Bradyrhizobium japonicum	4371636	4428729	Islander
NC_017249.1	Bradyrhizobium japonicum	5251685	5269577	Islander
NC_017249.1	Bradyrhizobium japonicum	5380001	5394958	Islander
NC_017249.1	Bradyrhizobium japonicum	8494370	8539491	Islander
NC_017249.1	Bradyrhizobium japonicum	8539492	8591265	Islander
NC_017249.1	Bradyrhizobium japonicum	911916	937982	Islander
NC_009485.1	Bradyrhizobium sp.	1294920	1326589	Islander
NC_009485.1	Bradyrhizobium sp.	5176142	5191983	Islander
NC_009485.1	Bradyrhizobium sp.	5192014	5221832	Islander
NC_009485.1	Bradyrhizobium sp.	6615176	6638386	Islander
NC_009485.1	Bradyrhizobium sp.	6851059	6898437	Islander
NC_009445.1	Bradyrhizobium sp.	1315668	1347261	Islander
NC_009445.1	Bradyrhizobium sp.	3789910	3834402	Islander
NC_009445.1	Bradyrhizobium sp.	471495	495308	Islander
NC_009445.1	Bradyrhizobium sp.	7228876	7235123	Islander
NC_017082.1	Bradyrhizobium sp.	2880268	2925022	Islander
NC_017082.1	Bradyrhizobium sp.	3911655	3957582	Islander
NC_014375.1	Brevundimonas subvibrioides	1350788	1396055	Islander
NC_014375.1	Brevundimonas subvibrioides	56515	101790	Islander
NC_006932.1	Brucella abortus	1445371	1447377	Islander
NC_006932.1	Brucella abortus	260280	281150	Islander
NC_006932.1	Brucella abortus	956693	971803	Islander
NC_010742.1	Brucella abortus	1443705	1445711	Islander
NC_010742.1	Brucella abortus	258665	279534	Islander
NC_010742.1	Brucella abortus	954992	970102	Islander
NC_007618.1	Brucella melitensis	1442525	1444531	Islander
NC_007618.1	Brucella melitensis	256647	277516	Islander
NC_007618.1	Brucella melitensis	953813	968923	Islander
NC_016795.1	Brucella abortus	13110	33979	Islander
NC_016795.1	Brucella abortus	1446324	1461434	Islander
NC_016795.1	Brucella abortus	970716	972722	Islander
NC_010103.1	Brucella canis	1426264	1428270	Islander
NC_010103.1	Brucella canis	936138	951253	Islander
NC_016778.1	Brucella canis	102091	117205	Islander
NC_016778.1	Brucella canis	1732122	1734128	Islander
NC_003317.1	Brucella melitensis	1035520	1050620	Islander
NC_003317.1	Brucella melitensis	1723272	1744154	Islander
NC_003317.1	Brucella melitensis	558824	560830	Islander
NC_012441.1	Brucella melitensis	1447563	1449569	Islander
NC_012441.1	Brucella melitensis	259025	279906	Islander
NC_012441.1	Brucella melitensis	956497	971611	Islander
NC_017244.1	Brucella melitensis	1448012	1450018	Islander
NC_017244.1	Brucella melitensis	259019	279900	Islander
NC_017244.1	Brucella melitensis	956442	971567	Islander
NC_017246.1	Brucella melitensis	1448329	1450335	Islander
NC_017246.1	Brucella melitensis	259015	279895	Islander
NC_017246.1	Brucella melitensis	956756	971880	Islander
NC_017248.1	Brucella melitensis	1443436	1445442	Islander
NC_017248.1	Brucella melitensis	259238	280118	Islander
NC_017248.1	Brucella melitensis	953019	968000	Islander
NC_013119.1	Brucella microti	1434749	1436755	Islander
NC_013119.1	Brucella microti	941967	957081	Islander
NC_009505.1	Brucella ovis	259193	279974	Islander
NC_015857.1	Brucella pinnipedialis	1457318	1459324	Islander
NC_015857.1	Brucella pinnipedialis	259185	280897	Islander
NC_015857.1	Brucella pinnipedialis	963459	978571	Islander
NC_004310.3	Brucella suis	1427306	1429312	Islander
NC_004310.3	Brucella suis	937688	952803	Islander
NC_010169.1	Brucella suis	957441	972567	Islander
NC_017251.1	Brucella suis	1427293	1429299	Islander
NC_017251.1	Brucella suis	937674	952789	Islander
NC_016797.1	Brucella suis	1427344	1429350	Islander
NC_016797.1	Brucella suis	937641	952756	Islander
NC_016784.1	Bacillus amyloliquefaciens	2023408	2065347	Islander
NC_016784.1	Bacillus amyloliquefaciens	3016126	3056488	Islander
NC_017061.1	Bacillus amyloliquefaciens	1157432	1193395	Islander
NC_011000.1	Burkholderia cenocepacia	1032353	1036548	Islander
NC_011000.1	Burkholderia cenocepacia	1402861	1437095	Islander
NC_011000.1	Burkholderia cenocepacia	187969	204434	Islander
NC_011000.1	Burkholderia cenocepacia	3368682	3375021	Islander
NC_011001.1	Burkholderia cenocepacia	1140121	1186928	Islander
NC_008060.1	Burkholderia cenocepacia	2921666	2935564	Islander
NC_008060.1	Burkholderia cenocepacia	482720	495686	Islander
NC_008060.1	Burkholderia cenocepacia	907519	915755	Islander
NC_010508.1	Burkholderia cenocepacia	1405921	1416716	Islander
NC_010508.1	Burkholderia cenocepacia	198442	237267	Islander
NC_010508.1	Burkholderia cenocepacia	2776100	2796492	Islander
NC_008542.1	Burkholderia cenocepacia	1027369	1040333	Islander
NC_008542.1	Burkholderia cenocepacia	1452157	1460393	Islander
NC_008542.1	Burkholderia cenocepacia	168348	233795	Islander
NC_008542.1	Burkholderia cenocepacia	491081	503523	Islander
NC_018513.1	Burkholderia cepacia	3337547	3359981	Islander
NC_015381.1	Burkholderia gladioli	1180693	1221612	Islander
NC_015381.1	Burkholderia gladioli	142886	184861	Islander
NC_015381.1	Burkholderia gladioli	1563758	1654817	Islander
NC_015381.1	Burkholderia gladioli	3465538	3493051	Islander
NC_015381.1	Burkholderia gladioli	437820	442698	Islander
NC_015381.1	Burkholderia gladioli	998217	1014240	Islander
NC_012724.2	Burkholderia glumae	123136	160945	Islander
NC_012724.2	Burkholderia glumae	2211287	2272296	Islander
NC_012724.2	Burkholderia glumae	2272297	2318958	Islander
NC_012724.2	Burkholderia glumae	3073693	3118354	Islander
NC_012724.2	Burkholderia glumae	3222258	3237012	Islander
NC_012724.2	Burkholderia glumae	366846	378223	Islander
NC_012724.2	Burkholderia glumae	378224	393643	Islander
NC_008785.1	Burkholderia mallei	3159573	3257593	Islander
NC_010804.1	Burkholderia multivorans	2815227	2819422	Islander
NC_010804.1	Burkholderia multivorans	455879	467523	Islander
NC_010804.1	Burkholderia multivorans	835971	842309	Islander
NC_010084.1	Burkholderia multivorans	2682464	2688802	Islander
NC_010084.1	Burkholderia multivorans	3057250	3068894	Islander
NC_010084.1	Burkholderia multivorans	705351	709546	Islander
NC_006350.1	Burkholderia pseudomallei	3097322	3107117	Islander
NC_006350.1	Burkholderia pseudomallei	3872853	3888216	Islander
NC_006350.1	Burkholderia pseudomallei	3964368	3975914	Islander
NC_006350.1	Burkholderia pseudomallei	850831	898622	Islander
NC_006351.1	Burkholderia pseudomallei	518977	538107	Islander
NC_007434.1	Burkholderia pseudomallei	1008303	1017611	Islander
NC_007434.1	Burkholderia pseudomallei	1717340	1764279	Islander
NC_007434.1	Burkholderia pseudomallei	1764280	1825308	Islander
NC_007434.1	Burkholderia pseudomallei	1835613	1854281	Islander
NC_007434.1	Burkholderia pseudomallei	3978609	4018261	Islander
NC_009074.1	Burkholderia pseudomallei	1476815	1488497	Islander
NC_009074.1	Burkholderia pseudomallei	2977497	3000679	Islander
NC_009074.1	Burkholderia pseudomallei	3414472	3432418	Islander
NC_009074.1	Burkholderia pseudomallei	3803031	3814231	Islander
NC_009075.1	Burkholderia pseudomallei	2272973	2312249	Islander
NC_009076.1	Burkholderia pseudomallei	786156	794252	Islander
NC_017831.1	Burkholderia pseudomallei	2334359	2389224	Islander
NC_017831.1	Burkholderia pseudomallei	3083751	3092255	Islander
NC_017831.1	Burkholderia pseudomallei	3958064	3994343	Islander
NC_017832.1	Burkholderia pseudomallei	518730	541409	Islander
NC_018527.1	Burkholderia pseudomallei	1098864	1146573	Islander
NC_018527.1	Burkholderia pseudomallei	3799908	3819904	Islander
NC_018527.1	Burkholderia pseudomallei	770197	778293	Islander
NC_018529.1	Burkholderia pseudomallei	517611	561322	Islander
NC_015136.1	Burkholderia sp.	1299728	1321541	Islander
NC_015136.1	Burkholderia sp.	2213380	2366100	Islander
NC_015136.1	Burkholderia sp.	3118891	3160137	Islander
NC_015136.1	Burkholderia sp.	3895639	3931471	Islander
NC_014117.1	Burkholderia sp.	134379	175815	Islander
NC_014118.1	Burkholderia sp.	2347325	2375248	Islander
NC_017920.1	Burkholderia sp.	2098823	2117436	Islander
NC_017920.1	Burkholderia sp.	3114256	3126163	Islander
NC_016625.1	Burkholderia sp.	52745	97282	Islander
NC_016625.1	Burkholderia sp.	1231802	1274492	Islander
NC_007651.1	Burkholderia thailandensis	3112467	3160878	Islander
NC_007651.1	Burkholderia thailandensis	3723231	3733767	Islander
NC_007651.1	Burkholderia thailandensis	99867	148924	Islander
NC_007650.1	Burkholderia thailandensis	2443109	2462005	Islander
NC_014387.1	Butyrivibrio proteoclasticus	941989	951222	Islander
NC_012034.1	Caldicellulosiruptor bescii	1112075	1124124	Islander
NC_012034.1	Caldicellulosiruptor bescii	2095483	2138277	Islander
NC_012034.1	Caldicellulosiruptor bescii	2557936	2659369	Islander
NC_012034.1	Caldicellulosiruptor bescii	827708	836980	Islander
NC_014652.1	Caldicellulosiruptor hydrothermalis	375612	477557	Islander
NC_014652.1	Caldicellulosiruptor hydrothermalis	793444	832893	Islander
NC_014721.1	Caldicellulosiruptor kristjanssonii	1595241	1605357	Islander
NC_014721.1	Caldicellulosiruptor kristjanssonii	2138928	2231708	Islander
NC_014721.1	Caldicellulosiruptor kristjanssonii	731127	782139	Islander
NC_014721.1	Caldicellulosiruptor kristjanssonii	95241	106983	Islander
NC_014720.1	Caldicellulosiruptor kronotskyensis	782102	853029	Islander
NC_014720.1	Caldicellulosiruptor kronotskyensis	922169	932252	Islander
NC_015949.1	Caldicellulosiruptor lactoaceticus	1690910	1756555	Islander
NC_015949.1	Caldicellulosiruptor lactoaceticus	2367555	2376842	Islander
NC_015949.1	Caldicellulosiruptor lactoaceticus	989256	1002463	Islander
NC_014657.1	Caldicellulosiruptor owensensis	1718510	1727722	Islander
NC_014657.1	Caldicellulosiruptor owensensis	1777076	1788387	Islander
NC_014657.1	Caldicellulosiruptor owensensis	904997	933794	Islander
NC_008599.1	Campylobacter fetus	1669213	1675219	Islander
NC_009714.1	Campylobacter hominis	1402251	1409734	Islander
NC_003912.7	Campylobacter jejuni	1021088	1071861	Islander
NC_003912.7	Campylobacter jejuni	1335707	1371919	Islander
NC_003912.7	Campylobacter jejuni	498507	538759	Islander
NC_009707.1	Campylobacter jejuni subsp. doylei 269.97	268207	297666	Islander
NC_009707.1	Campylobacter jejuni subsp. doylei 269.97	303231	313180	Islander
NC_017281.1	Campylobacter jejuni	1239425	1277206	Islander
NC_012039.1	Campylobacter lari	789764	826014	Islander
NC_008009.1	Candidatus Koribacter	1411055	1420618	Islander
NC_008009.1	Candidatus Koribacter	2472423	2481025	Islander
NC_008009.1	Candidatus Koribacter	5032274	5080259	Islander
NC_014774.1	Candidatus Liberibacter	1212586	1257826	Islander
NC_014774.1	Candidatus Liberibacter	175474	216824	Islander
NC_014010.1	Candidatus Puniceispirillum	1055413	1075548	Islander
NC_014010.1	Candidatus Puniceispirillum	1397246	1425403	Islander
NC_014010.1	Candidatus Puniceispirillum	1452533	1455678	Islander
NC_014010.1	Candidatus Puniceispirillum	1661503	1674831	Islander
NC_014010.1	Candidatus Puniceispirillum	1674832	1682323	Islander
NC_014010.1	Candidatus Puniceispirillum	179069	200769	Islander
NC_014010.1	Candidatus Puniceispirillum	384656	424523	Islander
NC_008536.1	Candidatus Solibacter	3674020	3702542	Islander
NC_008536.1	Candidatus Solibacter	5941399	5945085	Islander
NC_008536.1	Candidatus Solibacter	7518693	7586394	Islander
NC_008536.1	Candidatus Solibacter	7586395	7659497	Islander
NC_008536.1	Candidatus Solibacter	9536688	9616815	Islander
NC_007503.1	Carboxydothermus hydrogenoformans	1484444	1519336	Islander
NC_007503.1	Carboxydothermus hydrogenoformans	742223	749950	Islander
NC_015391.1	Carnobacterium sp.	914913	931697	Islander
NC_013131.1	Catenulispora acidiphila	10329233	10424683	Islander
NC_013131.1	Catenulispora acidiphila	7897083	8005550	Islander
NC_013131.1	Catenulispora acidiphila	9940117	9990843	Islander
NC_010338.1	Caulobacter sp.	1212104	1229862	Islander
NC_010338.1	Caulobacter sp.	1400975	1424272	Islander
NC_010338.1	Caulobacter sp.	367571	384092	Islander
NC_010338.1	Caulobacter sp.	4506855	4547442	Islander
NC_002696.2	Caulobacter crescentus	2893512	2990292	Islander
NC_011916.1	Caulobacter crescentus	2919492	3016272	Islander
NC_011916.1	Caulobacter crescentus	473066	499095	Islander
NC_015514.1	Cellulomonas fimi	3516332	3531484	Islander
NC_015167.1	Cellulophaga lytica	2659853	2691494	Islander
NC_015275.1	Clostridium lentocellum	1035258	1050805	Islander
NC_015275.1	Clostridium lentocellum	1097401	1136383	Islander
NC_015275.1	Clostridium lentocellum	1597326	1612003	Islander
NC_015275.1	Clostridium lentocellum	2052016	2090516	Islander
NC_015275.1	Clostridium lentocellum	2867933	2881608	Islander
NC_008254.1	Chelativorans sp.	1289577	1344956	Islander
NC_008254.1	Chelativorans sp.	2022055	2038759	Islander
NC_008254.1	Chelativorans sp.	235818	282248	Islander
NC_010831.1	Chlorobium phaeobacteroides	712393	755471	Islander
NC_007963.1	Chromohalobacter salexigens	1553425	1591472	Islander
NC_009792.1	Citrobacter koseri	3266394	3291782	Islander
NC_009792.1	Citrobacter koseri	816169	919562	Islander
NC_009792.1	Citrobacter koseri	919563	953781	Islander
NC_013716.1	Citrobacter rodentium	1143070	1151044	Islander
NC_013716.1	Citrobacter rodentium	2147045	2164241	Islander
NC_013716.1	Citrobacter rodentium	2167784	2177343	Islander
NC_013716.1	Citrobacter rodentium	3517039	3557425	Islander
NC_013716.1	Citrobacter rodentium	5207335	5212681	Islander
NC_013716.1	Citrobacter rodentium	5218542	5271722	Islander
NC_013716.1	Citrobacter rodentium	2730419	2775325	Islander
NC_003030.1	Clostridium acetobutylicum	1270465	1372134	Islander
NC_017295.1	Clostridium acetobutylicum	1268098	1371550	Islander
NC_015687.1	Clostridium acetobutylicum	1270286	1373737	Islander
NC_009617.1	Clostridium beijerinckii	1752365	1765281	Islander
NC_009617.1	Clostridium beijerinckii	2625469	2672612	Islander
NC_009617.1	Clostridium beijerinckii	5869512	5886471	Islander
NC_009697.1	Clostridium botulinum	3100858	3140362	Islander
NC_010674.1	Clostridium botulinum	33060	46832	Islander
NC_018648.1	Clostridium botulinum	32886	46658	Islander
NC_014393.1	Clostridium cellulovorans	2861090	2865436	Islander
NC_014393.1	Clostridium cellulovorans	2865437	2900941	Islander
NC_011837.1	Clostridium kluyveri	2914007	2934692	Islander
NC_011837.1	Clostridium kluyveri	2934693	2950162	Islander
NC_009706.1	Clostridium kluyveri	2982505	3003190	Islander
NC_009706.1	Clostridium kluyveri	3003191	3018660	Islander
NC_014328.1	Clostridium ljungdahlii	22685	54796	Islander
NC_014328.1	Clostridium ljungdahlii	3543088	3581951	Islander
NC_014328.1	Clostridium ljungdahlii	3958773	3991663	Islander
NC_008593.1	Clostridium novyi	2514181	2523129	Islander
NC_016791.1	Clostridium sp.	1327896	1369936	Islander
NC_016791.1	Clostridium sp.	1870277	1885725	Islander
NC_016791.1	Clostridium sp.	2486294	2504306	Islander
NC_016791.1	Clostridium sp.	4187952	4204558	Islander
NC_015737.1	Clostridium sp.	66291	92602	Islander
NC_015856.1	Collimonas fungivorans	1159679	1198645	Islander
NC_015856.1	Collimonas fungivorans	3066505	3071787	Islander
NC_015856.1	Collimonas fungivorans	3915450	3955384	Islander
NC_003910.7	Colwellia psychrerythraea	2448008	2524409	Islander
NC_013446.2	Comamonas testosteroni	1627969	1666096	Islander
NC_013446.2	Comamonas testosteroni	2242098	2280673	Islander
NC_013446.2	Comamonas testosteroni	2993968	3054922	Islander
NC_013446.2	Comamonas testosteroni	3396073	3413460	Islander
NC_013446.2	Comamonas testosteroni	4284484	4296159	Islander
NC_013739.1	Conexibacter woesei	2111503	2119508	Islander
NC_013739.1	Conexibacter woesei	2119509	2125646	Islander
NC_014008.1	Coraliomargarita akajimensis	1469356	1492288	Islander
NC_017030.1	Corallococcus coralloides	8613745	8627399	Islander
NC_012590.1	Corynebacterium ureicelerivorans	2104960	2156804	Islander
NC_012590.1	Corynebacterium ureicelerivorans	2156805	2208596	Islander
NC_002935.2	Corynebacterium diphtheriae	154111	190749	Islander
NC_002935.2	Corynebacterium diphtheriae	1866361	1880983	Islander
NC_016799.1	Corynebacterium diphtheriae	174337	213014	Islander
NC_016799.1	Corynebacterium diphtheriae	1885984	1900288	Islander
NC_016800.1	Corynebacterium diphtheriae	1856574	1871150	Islander
NC_016787.1	Corynebacterium diphtheriae	166373	172620	Islander
NC_016801.1	Corynebacterium diphtheriae	1088960	1146896	Islander
NC_016801.1	Corynebacterium diphtheriae	134540	170402	Islander
NC_016788.1	Corynebacterium diphtheriae	158667	164914	Islander
NC_016785.1	Corynebacterium diphtheriae	139502	175360	Islander
NC_016789.1	Corynebacterium diphtheriae	139012	175298	Islander
NC_016789.1	Corynebacterium diphtheriae	177505	213797	Islander
NC_004369.1	Corynebacterium efficiens	2288558	2297226	Islander
NC_004369.1	Corynebacterium efficiens	873074	913427	Islander
NC_009342.1	Corynebacterium glutamicum	1543757	1557384	Islander
NC_003450.3	Corynebacterium glutamicum	1400068	1413575	Islander
NC_003450.3	Corynebacterium glutamicum	2603024	2612431	Islander
NC_006958.1	Corynebacterium glutamicum	1401535	1415042	Islander
NC_006958.1	Corynebacterium glutamicum	2574699	2584105	Islander
NC_007164.1	Corynebacterium jeikeium	1844869	1875554	Islander
NC_012704.1	Corynebacterium kroppenstedtii	1704234	1712647	Islander
NC_017317.1	Corynebacterium ulcerans	184519	188729	Islander
NC_015683.1	Corynebacterium ulcerans	2115673	2157044	Islander
NC_018101.1	Corynebacterium ulcerans	177527	213573	Islander
NC_010545.1	Corynebacterium urealyticum	1652980	1687652	Islander
NC_010545.1	Corynebacterium urealyticum	16771	28603	Islander
NC_010545.1	Corynebacterium urealyticum	623304	632792	Islander
NC_015859.1	Corynebacterium variabile	959545	1007908	Islander
NC_014230.1	Croceibacter atlanticus	2529939	2579866	Islander
NC_014230.1	Croceibacter atlanticus	896788	903778	Islander
NC_009778.1	Cronobacter sakazakii	2976131	3025436	Islander
NC_017933.1	Cronobacter sakazakii	3696127	3704048	Islander
NC_017933.1	Cronobacter sakazakii	911435	951408	Islander
NC_007973.1	Cupriavidus metallidurans	2167362	2184953	Islander
NC_007973.1	Cupriavidus metallidurans	2773816	2786058	Islander
NC_007973.1	Cupriavidus metallidurans	3071486	3096844	Islander
NC_008313.1	Ralstonia eutropha	2688572	2707456	Islander
NC_015726.1	Cupriavidus necator	1363025	1381364	Islander
NC_015726.1	Cupriavidus necator	2656037	2661308	Islander
NC_015726.1	Cupriavidus necator	2824060	2830440	Islander
NC_015726.1	Cupriavidus necator	3458507	3487016	Islander
NC_007347.1	Ralstonia eutropha	2608959	2653176	Islander
NC_010546.1	Cyanothece sp.	1912618	1918897	Islander
NC_011729.1	Cyanothece sp.	142437	159371	Islander
NC_011729.1	Cyanothece sp.	2672504	2778427	Islander
NC_011884.1	Cyanothece sp.	1544482	1547929	Islander
NC_011884.1	Cyanothece sp.	1986607	2015050	Islander
NC_011884.1	Cyanothece sp.	2558696	2575330	Islander
NC_011884.1	Cyanothece sp.	3065578	3089939	Islander
NC_011884.1	Cyanothece sp.	3101536	3136026	Islander
NC_011884.1	Cyanothece sp.	4374028	4397588	Islander
NC_014501.1	Cyanothece sp.	4244840	4261981	Islander
NC_014501.1	Cyanothece sp.	4511017	4533575	Islander
