#ACCESSION	ORGANISM	START	END	SEQUENCE	INSERTION	DETECTION
NZ_LN877293.1	Bacteroides fragilis 86-5443-2-2	1	8600	AY372755_P1	bfmB/bfmC	PAIDB-REI	PMID:9038310,PMID:10542162,PMID:15342577
NZ_CP016325.1	Vibrio cholerae 2010EL-1786	1	6200	NC_016445_P1	-	PAIDB-REI	PMID:22099115
NZ_CP016325.1	Vibrio cholerae 86015	1	5700	AF220606	-	PAIDB-REI	
NZ_CP016325.1	Vibrio cholerae E7946	1	2400	U83796	-	PAIDB-REI	PMID:9220000
NZ_CP016325.1	Vibrio cholerae O1 biovar eltor str. N16961	1	24200	NC_002505_P4	-	PAIDB-REI	PMID:10952301
NZ_CP016325.1	Vibrio cholerae O395	1	18100	NC_009457_P2	-	PAIDB-REI	PMID:19115014
NZ_CP016325.1	Vibrio cholerae N16961	1	1000	AF053180	-	PAIDB-REI	PMID:9680213
NZ_CP016325.1	Vibrio cholerae O395P	1	4700	NC_004982	-	PAIDB-REI	PMID:9680213
NZ_CP016325.1	Vibrio cholerae "ssp. classical 01, Z17561"	1	13800	X64098	ssrA (potential regulatory 10Sa RNA molecule)	PAIDB-REI	PMID:1352761,PMID:1358749,PMID:8097178
NZ_CP016325.1	Vibrio cholerae 153-94	1	600	AF452570	ssrA (potential regulatory 10Sa RNA molecule)	PAIDB-REI	PMID:12620865
NZ_CP016325.1	Vibrio cholerae 203-93	1	600	AF452579	ssrA (potential regulatory 10Sa RNA molecule)	PAIDB-REI	PMID:12620865
NZ_CP016325.1	Vibrio cholerae 366-96	1	600	AF452580	ssrA (potential regulatory 10Sa RNA molecule)	PAIDB-REI	PMID:12620865
NZ_CP016325.1	Vibrio cholerae 395	1	41300	AF325733	ssrA (potential regulatory 10Sa RNA molecule)	PAIDB-REI	PMID:11179381
NZ_CP016325.1	Vibrio cholerae 506-94	1	600	AF452572	ssrA (potential regulatory 10Sa RNA molecule)	PAIDB-REI	PMID:12620865
NZ_CP016325.1	Vibrio cholerae 507-94	1	600	AF452574	ssrA (potential regulatory 10Sa RNA molecule)	PAIDB-REI	PMID:12620865
NZ_CP016325.1	Vibrio cholerae 523-80	1	600	AF452578	ssrA (potential regulatory 10Sa RNA molecule)	PAIDB-REI	PMID:12620865
NZ_CP016325.1	Vibrio cholerae 577-88	1	600	AF452577	ssrA (potential regulatory 10Sa RNA molecule)	PAIDB-REI	PMID:12620865
NZ_CP016325.1	Vibrio cholerae 63	1	600	AF452571	ssrA (potential regulatory 10Sa RNA molecule)	PAIDB-REI	PMID:12620865
NZ_CP016325.1	Vibrio cholerae 8-76	1	600	AF452575	ssrA (potential regulatory 10Sa RNA molecule)	PAIDB-REI	PMID:12620865
NZ_CP016325.1	Vibrio cholerae AQ1875	1	600	AF452573	ssrA (potential regulatory 10Sa RNA molecule)	PAIDB-REI	PMID:12620865
NZ_CP016325.1	Vibrio cholerae M1098	1	5700	FJ208995	-	PAIDB-REI	PMID:19054108
NZ_CP016325.1	Vibrio cholerae M1118	1	3300	FJ208996	-	PAIDB-REI	PMID:19054108
NZ_CP016325.1	Vibrio cholerae M1121	1	5700	FJ208997	-	PAIDB-REI	PMID:19054108
NZ_CP016325.1	Vibrio cholerae M1567	1	5700	FJ208998	-	PAIDB-REI	PMID:19054108
NZ_CP016325.1	Vibrio cholerae M1593	1	3300	FJ208999	-	PAIDB-REI	PMID:19054108
NZ_CP016325.1	Vibrio cholerae M1618	1	5700	FJ209000	-	PAIDB-REI	PMID:19054108
NZ_CP016325.1	Vibrio cholerae M1619	1	5700	FJ209001	-	PAIDB-REI	PMID:19054108
NZ_CP016325.1	Vibrio cholerae M2140	1	5700	FJ209002	-	PAIDB-REI	PMID:19054108
NZ_CP016325.1	Vibrio cholerae M794	1	5700	FJ208994	-	PAIDB-REI	PMID:19054108
NZ_CP016325.1	Vibrio cholerae N16961	1	12900	AF034434	ssrA (potential regulatory 10Sa RNA molecule)	PAIDB-REI	PMID:9501228
NZ_CP016325.1	Vibrio cholerae Ogawa 395	1	1000	L29060	ssrA (potential regulatory 10Sa RNA molecule)	PAIDB-REI	PMID:7737517
NZ_CP016325.1	Vibrio cholerae SCE188	1	600	AF208385	ssrA (potential regulatory 10Sa RNA molecule)	PAIDB-REI	PMID:11466276
NZ_CP016325.1	Vibrio cholerae SCE200	1	2200	AF306798	ssrA (potential regulatory 10Sa RNA molecule)	PAIDB-REI	PMID:11466276
NZ_CP016325.1	Vibrio cholerae SCE226	1	3400	AF306796	ssrA (potential regulatory 10Sa RNA molecule)	PAIDB-REI	PMID:11466276
NZ_CP016325.1	Vibrio cholerae SCE256	1	2300	AF306797	ssrA (potential regulatory 10Sa RNA molecule)	PAIDB-REI	PMID:11466276
NZ_CP016325.1	Vibrio cholerae SCE263	1	2300	AF378526	ssrA (potential regulatory 10Sa RNA molecule)	PAIDB-REI	PMID:11466276
NZ_CP016325.1	Vibrio cholerae SCE4	1	2200	AF306795	ssrA (potential regulatory 10Sa RNA molecule)	PAIDB-REI	PMID:11466276
NZ_CP016325.1	Vibrio cholerae O1 biovar eltor str. N16961	1	42000	NC_002505_P3	ssrA (potential regulatory 10Sa RNA molecule)	PAIDB-REI	PMID:10952301
NZ_CP016325.1	Vibrio cholerae O395	1	51400	NC_009457_P1	-	PAIDB-REI	PMID:19115014
NZ_CP016325.1	Vibrio cholerae Amazonia 3509	1	49200	EU272902	Not published	PAIDB-REI	PMID:16302067
NZ_CP016325.1	Vibrio cholerae O1 biovar eltor str. N16961	1	57200	NC_002505_P5	tRNA-ser	PAIDB-REI	PMID:10952301
NZ_CP016325.1	Vibrio cholerae O395	1	62200	NC_009457_P3	-	PAIDB-REI	PMID:19115014
NZ_CP016325.1	Vibrio cholerae O1 biovar eltor str. N16961	1	14000	NC_002505_P1	VC0174/VC0186	PAIDB-REI	PMID:10952301
NZ_CP016325.1	Vibrio cholerae O1 biovar eltor str. N16961	1	29600	NC_002505_P2	tRNA-Met	PAIDB-REI	PMID:10952301
NZ_CP016325.1	Vibrio phage CTX	1	5700	AF416590	-	PAIDB-REI	
NC_020800.1	Xanthomonas axonopodis 8ra	1	29200	AF499777	tRNA-arg	PAIDB-REI	PMID:12730176
NC_020800.1	Xanthomonas axonopodis pv. citri str. 306	1	26100	NC_003919_P1	tRNA-arg	PAIDB-REI	PMID:20629754,PMID:12024217
NZ_CP017190.1	Xanthomonas campestris pv. campestris str. 8004	1	23100	NC_007086_P1	-	PAIDB-REI	PMID:15899963
NZ_CP017190.1	Xanthomonas campestris pv. campestris str. ATCC 33913	1	23100	NC_003902_P1	-	PAIDB-REI	PMID:12024217
NZ_CP017190.1	Xanthomonas campestris pv. vesicatoria str. 85-10	1	34700	NC_007508_P1	tRNA-arg	PAIDB-REI	PMID:16237009
NZ_CP018467.1	Xanthomonas euvesicatoria Mar-75	1	14500	AF056246	tRNA-arg	PAIDB-REI	PMID:9781876,PMID:11844763
NZ_CP013961.1	Xanthomonas oryzae MAFF 311018	1	19300	AB045311	Not published	PAIDB-REI	PMID:11410350
NZ_CP013961.1	Xanthomonas oryzae pv. oryzae KACC10331	1	32200	NC_006834_P1	-	PAIDB-REI	PMID:15673718
NZ_CP013961.1	Xanthomonas oryzae PXO86	1	10100	AF026197	Not published	PAIDB-REI	PMID:10714988
NZ_HF571988.1	Yersinia enterocolitica 8081	1	1400	AJ010281	tRNA-asnT	PAIDB-REI	PMID:10496882
NZ_HF571988.1	Yersinia enterocolitica 8081	1	30700	NC_008800_P1	tRNA-Asn	PAIDB-REI	PMID:17173484,PMID:12834539
NZ_HF571988.1	Yersinia enterocolitica WA 314	1	9800	AJ132668	tRNA-asnT	PAIDB-REI	PMID:10496905,PMID:10620670
NZ_HF571988.1	Yersinia enterocolitica Ye 8081	1	1600	X94452	tRNA-asnT	PAIDB-REI	PMID:8955291
NZ_HF571988.1	Yersinia enterocolitica W22703	1	20400	AJ920332	Not published	PAIDB-REI	PMID:16390445
NZ_HF571988.1	Yersinia enterocolitica 8081	1	66200	NC_008800_P2	tRNA-Phe	PAIDB-REI	PMID:17173484,PMID:12834539
NZ_CP016273.1	Yersinia pestis 6/69	1	36400	AL031866_P1	tRNA-asn	PAIDB-REI	
NZ_CP016273.1	Yersinia pestis biovar Medievalis str. 91001	1	28400	NC_005810_P1	tRNA-asn	PAIDB-REI	PMID:15262951,PMID:15368893
NZ_CP016273.1	Yersinia pestis CO92	1	36400	NC_003143_P4	tRNA-asn	PAIDB-REI	PMID:19055764,PMID:12834539,PMID:11586360
NZ_CP016273.1	Yersinia pestis KIM	1	35900	NC_004088_P1	tRNA-asn	PAIDB-REI	PMID:12142430
NZ_CP016273.1	Yersinia pestis KIM6+	1	5200	AF069749	tRNA-asnT	PAIDB-REI	PMID:9987130
NZ_CP016273.1	Yersinia pestis CO92	1	21900	NC_003143_P3	-	PAIDB-REI	PMID:19055764,PMID:12834539,PMID:11586360
NZ_CP016273.1	Yersinia pestis CO92	1	18400	NC_003143_P1	-	PAIDB-REI	PMID:19055764,PMID:12834539,PMID:11586360
NZ_CP016273.1	Yersinia pestis CO92	1	4600	NC_003143_P2	tRNA-Phe	PAIDB-REI	PMID:19055764,PMID:12834539,PMID:11586360
NZ_LT596221.1	Yersinia pseudotuberculosis	1	9200	AJ236887	tRNA-asnT, asnU, asnW	PAIDB-REI	PMID:10496905,PMID:10620670
NZ_LT596221.1	Yersinia pseudotuberculosis IP32637	1	2200	AJ009592	tRNA-asnT, asnU, asnW	PAIDB-REI	PMID:9988474
NZ_LT596221.1	Yersinia pseudotuberculosis IP32953	1	35900	NC_006155_P1	tRNA-asn	PAIDB-REI	PMID:19055764,PMID:15358858
NZ_LT596221.1	Yersinia pseudotuberculosis 32777	1	102800	AJ627388	tRNA-phe	PAIDB-REI	PMID:12379698,PMID:15271940
NZ_LT596221.1	Yersinia pseudotuberculosis IP 31758	1	64599	NC_009708_P1	tRNA-Phe	PAIDB-REI	PMID:17784789
